city,city_display,name,address,state,reg_no,reg_level,reg_year,reg_district,reg_serial,reg_app_no,reg_valid,reg_note,district_flag,source_id
delhi,New Delhi,MEDICOVER HEALTHCARE PVT LTD,"PLOT NO 24, SF, SEC 12A, DWARKA",DELHI,DL/AC/2022/11007/L1/SWD/04,L1,2022,SWD,04,11007,True,,,726
delhi,New Delhi,MEDICOVER HEALTHCARE PVT LTD,"C 9/63, POCKET 9, SECTOR 8, ROHINI NEW DELHI",DELHI,DL/AC/2022/10071/NWD/02,,2022,,02,10071,True,level not encoded in reg no,,727
delhi,New Delhi,MEDICOVER HEALTHCARE PVT LTD,"C 64, II FLOOR, PREET VIHAR",DELHI,DL/AC/2022/10346/L1/ED/03,L1,2022,ED,03,10346,True,,,728
delhi,New Delhi,"Art Fertility Clinics, a unit of Global Fertility Solutions Private Limited","E-14, Ground and First Floor, Defence colony, new delhi",DELHI,DL/AC/2022/10985,,2022,,10985,10985,True,level not encoded in reg no,,729
delhi,New Delhi,AASTHA HOSPITAL AND IVF CENTRE,"L2/50, NEW MAHAVIR NAGAR, OUTER RING ROAD, NEW DELHI-110018",DELHI,DL/AC/2022/12098/L2/WD/037,L2,2022,WD,037,12098,True,,,730
delhi,New Delhi,DR ARUSHI SETHI GOLDEN IVF,A776 777 THIRD FLOOR SECTOR 2 ROHINI,DELHI,DL/AC/2022/11672/L2/NWD/036,L2,2022,NWD,036,11672,True,,,739
delhi,New Delhi,Vrinda Fertility (A Unit of Vrinda Fertility LLP),"B-2/20, First Floor, Ashok Vihar , Phase-II",DELHI,DL/AC/2022/11301/L2/NWD/038,L2,2022,NWD,038,11301,True,,,764
delhi,New Delhi,EXCEL IVF,"BN 56 EAST SHALIMAR BAGH, NEW DELHI",DELHI,DL/AC/2023/14516/L2/NWD/27,L2,2023,NWD,27,14516,True,,,765
delhi,New Delhi,AYUSHMAN INFERTILITY CENTRE,"Plot No. 2, Sector -12, Ashirwad Chowk H L Galleria Building, Second Floor, Dwarka, New Delhi, Delhi, 110075",DELHI,DL/AC/2023/14085/L2/SWD/09,L2,2023,SWD,09,14085,True,,,766
delhi,New Delhi,DELFINUM FERTILITY & IVF CENTRE,"F-21 ,SOUTH EXTENSION PART 1,NEW DELHI",DELHI,DL/AC/2023/14131/L2/SED/03,L2,2023,SED,03,14131,True,,,767
delhi,New Delhi,World Infertility & IVF Centre,"Building Number 13, Ring Rd, Nirmal Puri, Block B, Lajpat Nagar IV, Lajpat Nagar, New Delhi",DELHI,DL/AC/2022/10880/L2/SED/24,L2,2022,SED,24,10880,True,,,886
delhi,New Delhi,DREAMZ IVF,"C-573, FIRST FLOOR, SARASWATI VIHAR, OUTER RING ROAD, PITAMPURA, DELHI",DELHI,DL/AC/2022/10247/L2/NWD,L2,2022,NWD,,10247,True,,,904
delhi,New Delhi,Seeds of Innocence Infertility & Maternity Clinic Pvt. Ltd,"183, Jagriti Enclave , Delhi",DELHI,DL/AC/2022/10805/L2/SD/039,L2,2022,SD,039,10805,True,,,936
delhi,New Delhi,Omya Fertility,"A-1/311 first floor, safdarjung enclave New Delhi 110029",DELHI,DL/AC/2022/11375/L2/SD/28,L2,2022,SD,28,11375,True,,,937
delhi,New Delhi,Progeny IVF-ICSI Centre (A unit of Sehra Medical Centre),"29, North West Avenue, Club Road, West Punjabi Bagh, New Delhi-110026",DELHI,DL/AC/2022/11542/L2/WD/40,L2,2022,WD,40,11542,True,,,938
delhi,New Delhi,GOD's GRACE IVF & FERTILITY CENTRE,"C-201, 3rd Floor,JAWAHAR PARK,DEVLI ROAD,KHANPUR,NEW DELHI",DELHI,DL/AC/2022/12494/L2/SD/10,L2,2022,SD,10,12494,True,,,953
delhi,New Delhi,Ferticity IVF Clinics Pvt Ltd,"12, Navjeevan Vihar, Geetanjali Enclave, New Delhi",DELHI,DL/AC/2022/11286/L2/SD/41,L2,2022,SD,41,11286,True,,,955
delhi,New Delhi,Advanced Fertility & Gynecology Centre,"6, Ring Road, Lajpat Nagar IV",DELHI,DL/AC/2022/10520/L2/SED/16,L2,2022,SED,16,10520,True,,,956
delhi,New Delhi,Sir Ganga Ram Hospital,Old Rajinder Nagar,DELHI,DL/AC/2022/10870/L2/CD/21,L2,2022,CD,21,10870,True,,,957
delhi,New Delhi,Elixir Fertility Centre,"Plot No 5, LSC, Gujranwala Town - 1, Delhi",DELHI,DL/AC/2022/11314/L2/ND/42,L2,2022,ND,42,11314,True,,,958
delhi,New Delhi,Dr Attam Centre for Assisted Conception,"19, Bhera Enclave, New Delhi",DELHI,DL/AC/2022/10743/L2/WD/43,L2,2022,WD,43,10743,True,,,959
delhi,New Delhi,Jain Hospital Annexe (A Unit of Jain Neuro & IVF Hospitals Pvt. Ltd.),A-4 Pushpanjali Vikas Marg Extension Delhi,DELHI,DL/AC/2022/10633/L2/SHD/44,L2,2022,SHD,44,10633,True,,,960
delhi,New Delhi,KHANDELWAL IVF CENTER,"B 15,16 EAST KRISHN NAGAR DELHI",DELHI,DL/AC/2022/10914/L2/SHD/23,L2,2022,SHD,23,10914,True,,,1055
delhi,New Delhi,IMAGING POINT,C-1/1370 VASANT KUNJ,DELHI,DL/AC/2022/12816/L1/NDD/12,L1,2022,NDD,12,12816,True,,,1056
delhi,New Delhi,New Life India Fertility Clinic,"17, Mahatma Gandhi Marg, 2nd Floor, Ring Road, Lajpat Nagar 4",DELHI,DL/AC/2022/11386/L2/SED/19,L2,2022,SED,19,11386,True,,,1057
delhi,New Delhi,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"No. A18, Kailash Colony, New Delhi",DELHI,DL/AC/2023/14354/L2/SD/45,L2,2023,SD,45,14354,True,,,1197
delhi,New Delhi,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"Plot No 6B, Community Center, Mandawali Fazalpur, I.P Extn, New Delhi East -110092",DELHI,DL/AC/2023/12045/L2/ED/46,L2,2023,ED,46,12045,True,,,1198
delhi,New Delhi,BLISS INFERTILITY & GYNAE SOLUTIONS,"39, DDA Market, A Block Meera Bagh, Paschim Vihar",DELHI,DL/AC/2022/13680/L1/WD/14,L1,2022,WD,14,13680,True,,,1199
delhi,New Delhi,Aveya IVF (A unit of Oval Healthcare Pvt Ltd),"B-8, Vishal Enclave, Rajouri Garden",DELHI,DL/AC/2022/10498/L2/WD/47,L2,2022,WD,47,10498,True,,,1200
delhi,New Delhi,ART CLINIC UCMS & GTBH DELHI,UCMS & GTBH DILSHAD GARDEN DELHI,DELHI,DL/AC/2023/13869/L1/SHD/13,L1,2023,SHD,13,13869,True,,,1201
delhi,New Delhi,St. Stephens Hospital,Tis Hazari,DELHI,DL/AC/2022/10547/L2/CD/48,L2,2022,CD,48,10547,True,,,1204
delhi,New Delhi,Nurture Ivf Centre (A unit of Nurture Clinics Pvt ltd),"B 125 ,Naraina Vihar ,New Delhi",DELHI,DL/AC/2022/12081/L2/NDD/49,L2,2022,NDD,49,12081,True,,,1205
delhi,New Delhi,"AIIMS, NEW DELHI","AIIMS, NEW DELHI",DELHI,DL/AC/2022/12812/L2/SD/50,L2,2022,SD,50,12812,True,,,1206
delhi,New Delhi,"IVF Centre,SJH",Safdarjung hospital,DELHI,DL/AC/2022/12388/L2/SD/51,L2,2022,SD,51,12388,True,,,1207
delhi,New Delhi,Sitaram Bhartia Institute of Science and Research,B16 Qutab Institutional Area,DELHI,DL/AC/2022/10691/L2/SD/52,L2,2022,SD,52,10691,True,,,1329
delhi,New Delhi,MOTHERS LAP IVF CENTRE,"47, 2ND, FLOOR, HARSH VIHAR, PITAMPURA, DELHI",DELHI,DL/AC/2022/10618/L2/NWD/54,L2,2022,NWD,54,10618,True,,,1343
delhi,New Delhi,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"Plot No.1, North West Avenue Club Road, Punjabi Bagh, New Delhi - 110026",DELHI,DL/AC/2022/12212/L2/WD/53,L2,2022,WD,53,12212,True,,,1344
delhi,New Delhi,BABYSOON FERTILITY AND IVF CENTRE,"20B/3, D.B GUPTA ROAD, DEV NAGAR, KAROL BAGH, NEW DELHI",DELHI,DL/AC/2022/10876/L2/CD/58,L2,2022,CD,58,10876,True,,,1445
delhi,New Delhi,GAUDIUM IVF & WOMEN HEALTH PVT.LTD.,"A-19,GROUND FLOOR,KAILASH COLONY",DELHI,DL/AC/2023/14145/L1/SD/15,L1,2023,SD,15,14145,True,,,1446
delhi,New Delhi,Apollo Assisted Reproduction Unit,"Indraprastha Apollo Hospitals, Sarita Vihar, Delhi Mathura Road New Delhi",DELHI,DL/AC/2022/12959/L1/SED/16,L1,2022,SED,16,12959,True,,,1447
delhi,New Delhi,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL PVT. LTD.,"Second floor, Plot No 4/14A, Asif Ali road, New Delhi, 110002",DELHI,DL/AC/2024/15455/L1/CD/17,L1,2024,CD,17,15455,True,,,1448
delhi,New Delhi,ITS MY BABY IVF CENTRE,"MKW HOSPITAL, PLOT12, J BLOCK COMMUNITY CENTRE, RAJOURI GARDEN, DELHI",DELHI,DL/AC/2022/10107/L2/WD/55,L2,2022,WD,55,10107,True,,,1449
delhi,New Delhi,Mother and Child Hospital,"D-64, Defence Colony",DELHI,DL/AC/2022/10441/L1/SED/18,L1,2022,SED,18,10441,True,,,1453
delhi,New Delhi,Mother Divine Fertility,"B-16, Chirag Enclave, opp. Devika Tower, Delhi",DELHI,DL/AC/2023/14631/L2/SD/57,L2,2023,SD,57,14631,True,,,1454
delhi,New Delhi,Nova IVF Fertility Rajouri Garden,14 Sector G Shivaji Enclave Mehta Chowk,DELHI,DL/AC/2022/11228/L2/WD/59,L2,2022,WD,59,11228,True,,,1455
delhi,New Delhi,sanjivni rheumatology and fertility centre,107 / c2/ Janakpuri New Delhi,DELHI,DL/AC/2023/14848/L2/SWD/56,L2,2023,SWD,56,14848,True,,,1456
delhi,New Delhi,Origyn Fertility & IVF (A unit of Origyn Fertility and IVf pvt Ltd ),"Origyn Fertility and IVF , front flat , 3rd floor , N-5 , South Extension -1 , New Delhi",DELHI,DL/AC/2022/11788/L1/SED/20,L1,2022,SED,20,11788,True,,,1457
delhi,New Delhi,Origyn Fertility & IVF (A Unit Of Orgyn Fertility & IVF Pvt. Ltd.),"Origyn Fertility & IVF, Sharma Hospital H-482, Vikaspuri, New Delhi-110018",DELHI,DL/AC/2022/10604/L1/SWD/21,L1,2022,SWD,21,10604,True,,,1458
delhi,New Delhi,AASHIRWAD HOSPITAL,5&6 KRISHNA MARKET JHILMIL ROAD VIVEK VIHAR PHASE 2 DELHIPHASE 2,DELHI,DL/AC/2023/14230/L1/SHD/19,L1,2023,SHD,19,14230,True,,,1459
delhi,New Delhi,Nandi IVF centre,"C-3/9, first floor,Ashok Vihar phase 2, Delhi",DELHI,DL/AC/2023/13823/L2/NWD/60,L2,2023,NWD,60,13823,True,,,1477
delhi,New Delhi,Bavishi Bhagat Fertility Institute,"RZF-1/1, Mahavir Enclave, Near Palam-Dwarka Flyover",DELHI,DL/AC/2023/14498/L2/SWD/61,L2,2023,SWD,61,14498,True,,,1510
delhi,New Delhi,UROGYN,"135-136,F-22, sector 3, Rohini, Delhi",DELHI,DL/AC/2022/11164/L2/NWD/62,L2,2022,NWD,62,11164,True,,,1512
delhi,New Delhi,Jeevan IVF,"6 , Avtar Enclave , Paschim Vihar, New Delhi",DELHI,DL/AC/2022/10354/L2/WD/64,L2,2022,WD,64,10354,True,,,1522
delhi,New Delhi,SHRI RAM INFERTILITY CENTER,POCKET A 715 SARITA VIHAR NEW DELHI,DELHI,DL/AC/2023/14800/L1/SED/22,L1,2023,SED,22,14800,True,,,1526
delhi,New Delhi,Baby Joy Fertility & IVF Centre Private Limited,"137/1, Khasra No. 34, Village Saidulajab",DELHI,DL/AC/2022/11039/L2/SD/65,L2,2022,SD,65,11039,True,,,1527
delhi,New Delhi,Baby Joy Fertility & IVF Centre Private Limited,"GN 6, 1st Floor, Shivaji enclave Rajouri Garden, New Delhi",DELHI,DL/AC/2022/11028/L2/WD/66,L2,2022,WD,66,11028,True,,,1528
delhi,New Delhi,GAUDIUM IVF & WOMEN HEALTH PVT LTD,"B1/51, JANAKPURI",DELHI,DL/AC/2022/11258/L2/SWD/68,L2,2022,SWD,68,11258,True,,,1663
delhi,New Delhi,Fortis Ridge fertility & IVF centre,"Fortis hospital, A- Block, Shalimar Bagh, Delhi",DELHI,DL/AC/2022/10096/L2/NWD/70,L2,2022,NWD,70,10096,True,,,1667
delhi,New Delhi,Janini IVF LLP,"A 3/12, first floor, Paschim Vihar, New Delhi",DELHI,DL/AC/2022/10477/L2/WD/69,L2,2022,WD,69,10477,True,,,1670
delhi,New Delhi,BABY JOY FERTILITY & IVF CENTRE PVT. LTD,"99 NEW RAJDHANI ENCLAVE, PREET VIHAR",DELHI,DL/AC/2022/11059/L1/ED/25,L1,2022,ED,25,11059,True,,,1821
delhi,New Delhi,Birla Fertility & IVF,"1st Floor/2nd Floor, Plot No. 63, Ring Road, Near Haldiram, Lajpat Nagar III",DELHI,DL/AC/2022/10896/L2/SED/67,L2,2022,SED,67,10896,True,,,1881
delhi,New Delhi,Birla Fertility & IVF,"2nd Floor, Plot No. 18, Wadhwa Plaza III, Sector 10, Dwarka",DELHI,DL/AC/2022/10765/L1/SWD/23,L1,2022,SWD,23,10765,True,,,1882
delhi,New Delhi,LAIMAA FERTILITY LLP,"E-580, GREATER KAILASH, PART II",DELHI,DL/AC/2024/15522/L2/SED/71,L2,2024,SED,71,15522,True,,,1883
delhi,New Delhi,Prime IVF Centre,"E- 555, Ground Floor, Palam Extn, Sector -7, Dwarka, New Delhi",DELHI,DL/AC/2024/15147/L1/SWD/26,L1,2024,SWD,26,15147,True,,,2038
delhi,New Delhi,BABYSCIENCE IVF CLINICS,"2nd floor A- 24 Vishal Enclave, Vishal Cinema Road Rajouri garden",DELHI,DL/AC/2022/12206/L1/WD/27,L1,2022,WD,27,12206,True,,,2039
delhi,New Delhi,Balaji Fertility & IVF Centre,"RZF-1, Street no-4 , 1st Floor , Aman Bakery Building , Palam Dabri road , Mahavir Enclave , New Delhi",DELHI,DL/AC/2022/10912/L2/SWD/74,L2,2022,SWD,74,10912,True,,,2064
delhi,New Delhi,AAROGYA HOSPITAL,"27-28, Chitra Vihar, Vikas Marg",DELHI,DL/AC/2024/15051/L2/ED/73,L2,2024,ED,73,15051,True,,,2065
delhi,New Delhi,SHIVAM SURGICAL AND MATERNITY CENTRE,"30, SHANTI VIHAR, KARKARDOOMA, NEAR GEETANJALI APARTMENT",DELHI,DL/AC/2022/12070/L2/SHD/72,L2,2022,SHD,72,12070,True,,,2077
delhi,New Delhi,Gynaecology and Fertility clinic,D 10 basement Hauz khas,DELHI,DL/AC/2022/11263/L1/SD/28,L1,2022,SD,28,11263,True,,,2210
delhi,New Delhi,Fertile Solutions ivf and research center,"A-6 , Panchwati , Adarsh Nagar",DELHI,DL/AC/2022/11678/L2/ND/76,L2,2022,ND,76,11678,True,,,2239
delhi,New Delhi,"State of the Art IVF center, Lady Hardinge Medical College & Associated Hospitals","Shaheed Bhagat Singh Marg, Connaught Place, New Delhi",DELHI,DL/AC/2023/13931/L1/NDD/31,L1,2023,NDD,31,13931,True,,,2354
delhi,New Delhi,EPIA (A Unit of EPI HEALTH LLP),"G - 36 FIRST FLOOR, GREEN PARK MAIN",DELHI,DL/AC/2024/15484/L2/SD/77,L2,2024,SD,77,15484,True,,,2432
delhi,New Delhi,ARMY HOSPITAL RESEARCH AND REFERRAL,"AHRR, NEAR DHAULA KUAN, DELHI CANTONMENT",DELHI,DL/AC/2023/14735/L2/NDD/82,L2,2023,NDD,82,14735,True,,,2459
delhi,New Delhi,AKANKSHA IVF CENTRE,"A-3/7 JANAKPURI, NEW DELHI",DELHI,DL/AC/2022/10709/L2/SWD/79,L2,2022,SWD,79,10709,True,,,2460
delhi,New Delhi,Srijan Fertility,"Jk hospital, B1/4 A, Janak Puri, Delhi",DELHI,DL/AC/2022/10598/L2/SWD/80,L2,2022,SWD,80,10598,True,,,2461
delhi,New Delhi,KAILASH FERTILITY AND IVF,"KAILASH NURSING HOME PVT. LTD., 49 SOUTH PATEL NAGAR MARKET",DELHI,DL/AC/2022/12604/L2/WD/81,L2,2022,WD,81,12604,True,,,2462
delhi,New Delhi,Srijan Fertility & Diagnostic Centre,"Shop No.2 585/202/1, Main Road, Khichripur, Delhi-110091",DELHI,DL/AC/2024/15180/L2/ED/84,L2,2024,ED,84,15180,True,,,2514
delhi,New Delhi,Janam Fertility Clinic,"89-D, Kamla Nagar",DELHI,DL/AC/2022/12808/L1/CD/32,L1,2022,CD,32,12808,True,,,2515
delhi,New Delhi,Origyn Fertility and IVF,"4th floor , HB Twin towers , Neta Ji Subhash place ,opposite TV Tower ,Pitampura,New Delhi",DELHI,DL/AC/2022/10322/L2/NWD/63,L2,2022,NWD,63,10322,True,,,2516
delhi,New Delhi,Irene IVF Centre,B4/42. First Floor . Choudhary Jhandu Singh Marg.Safdarjung Envlave,DELHI,DL/AC/2022/10058/L2/SD/78,L2,2022,SD,78,10058,True,,,2517
delhi,New Delhi,Southend Fertility & IVF Vasant Vihar,"Ground Floor, 2, Palam Marg, Vasant Vihar, New Delhi",DELHI,DL/AC/2022/11670/L2/NDD/86,L2,2022,NDD,86,11670,True,,,2518
delhi,New Delhi,Dr Madhu Gupta Maternity & Gynae. Centre,"BG2/3A& 6A , PASCHIM VIHAR, NEW DELHI",DELHI,DL/AC/2022/11538/L1/WD/33,L1,2022,WD,33,11538,True,,,2519
delhi,New Delhi,Pristyn Care Ferticity,"12, Navjeevan Vihar, Geetanjali Enclave, Malviya Nagar, New Delhi - 110017",DELHI,DL/AC/2025/16765/L2/SD/82,L2,2025,SD,82,16765,True,,,2569
delhi,New Delhi,SOUL POLYCLINIC,"S 440 ,Greater Kailash 2 ,New Delhi",DELHI,DL/AC/2024/16047/L1/SED/35,L1,2024,SED,35,16047,True,,,2571
delhi,New Delhi,Pravi Global IVF Polyclinic unit of Pravi IVF & Fertility Centre,First Floor Building no 41 Ring Road Lajpat Nagar-4 New Delhi 110024,DELHI,DL/AC/2025/16512/L2/SED/84,L2,2025,SED,84,16512,True,,,2572
delhi,New Delhi,SHREE JEEWAN HOSPITAL,"67/1, NEW ROHTAK ROAD, NEW DELHI",DELHI,DL/AC/2023/13840/L1/CD/36,L1,2023,CD,36,13840,True,,,2573
delhi,New Delhi,Hatch Fertility Center,"Plot 84, First Floor, Sector 12A, Dwarka",DELHI,DL/AC/2022/11416/L2/SWD/86,L2,2022,SWD,86,11416,True,,,2575
delhi,New Delhi,Max Multispeciality Centre Panchsheel Park,N 110 Panchsheel Park,DELHI,DL/AC/2022/10162/L2/SD/85,L2,2022,SD,85,10162,True,,,2576
delhi,New Delhi,AKANKSHA IVF CENTRE,"Room no 711 & 118, Mata Chanan Devi Hospital, C-1 Janak Puri, New Delhi",DELHI,DL/AC/2022/10708/L2/SWD/88,L2,2022,SWD,88,10708,True,,,2577
delhi,New Delhi,FEMME NEST,"C 52, UGF, ANAND VIHAR DELHI",DELHI,DL/AC/2022/10509/L1/SHD/41,L1,2022,SHD,41,10509,True,,,3116
delhi,New Delhi,Dr B L Kapur Memorial Hospital,Pusa Road,DELHI,DL/AC/2022/11591/L1/CD/44,L1,2022,CD,44,11591,True,,,3117
delhi,New Delhi,First Step IVF Clinic Pvt.Ltd,A-149 Vikaspuri New Delhi,DELHI,DL/AC/2022/11047/L2/SWD/93,L2,2022,SWD,93,11047,True,,,3127
delhi,New Delhi,Seeds of Innocence Infertility & Maternity Clinic Pvt. Ltd.,"3 MMTC Colonuy, Opp Aurbindo College,Malviya Nagar",DELHI,DL/AC/2022/10805/L2/SD/039,L2,2022,SD,039,10805,True,,,3129
delhi,New Delhi,KJIVF and laparoscopy center,"23-24 , Gagan vihar Delhi",DELHI,DL/AC/2022/10847/L2/ED/83,L2,2022,ED,83,10847,True,,,3130
delhi,New Delhi,India IVF clinic,"Fortis Flt Lt Rajan Dhall Hospital, sector B, Pocket 1 ,Aruna Asaf Ali Marg, Vasant Kunj, New Delhi",DELHI,DL/AC/2022/11614/L2/NDD/89,L2,2022,NDD,89,11614,True,,,3131
delhi,New Delhi,"IVF& REPRODUCTIVE BIOLOGY CENTRE, DEPTT. OF OBS. & GYNAE, MAULANA AZAD MEDICAL COLLEGE","GROUND FLOOR, B.L. TANEJA BLOCK, MAULANA AZAD MEDICAL COLLEGE & ASSOCIATED LOK NAYAK HOSPITAL, DELHI",DELHI,DL/AC/2022/10771/L2/CD/104,L2,2022,CD,104,10771,True,,,3196
delhi,New Delhi,Aura Fertility,"C-1/120, Janakpuri",DELHI,DL/AC/2022/11269/L2/SWD/95,L2,2022,SWD,95,11269,True,,,3197
delhi,New Delhi,BABYJOY FERTILITY AND IVF CENTRE PVT. LTD.,"1-1/5, 3RD FLOOR, PRASHANT VIHAR, DELHI",DELHI,DL/AC/2022/11831/L1/NWD/24,L1,2022,NWD,24,11831,True,,,3199
delhi,New Delhi,JEEVANDAYANI IVF CENTRE,PLOT NO 55 SHRI SAI BABA ENCLAVE TEHSIL ROAD NAJAFGARH,DELHI,DL/AC/2022/11970/L2/SWD/90,L2,2022,SWD,90,11970,True,,,3200
delhi,New Delhi,Apollo Fertility (Lajpat Nagar),"Plot No 8, 2nd & 3rd Floor , Lala lajpat Rai Marg , Ring Road, Lajpat Nagar 4",DELHI,DL/AC/2022/12137/L2/SED/94,L2,2022,SED,94,12137,True,,,3201
delhi,New Delhi,SANCHET HOSPITAL,"436, Bhera Enclave, Paschim vihar,",DELHI,DL/AC/2022/12257/L1/WD/42,L1,2022,WD,42,12257,True,,,3202
delhi,New Delhi,Swastik clinic (A unit of Swastik maternity centre),"G-20/27,33 GF &FF G-20/22,23,24 GF&FF sector 07 Rohini Delhi",DELHI,DL/AC/2022/12817/L1/NWD/45,L1,2022,NWD,45,12817,True,,,3203
delhi,New Delhi,Ivy health and infertility centre,"6-A , Molarband, Badarpur",DELHI,DL/AC/2022/13000/L1/SED/46,L1,2022,SED,46,13000,True,,,3204
delhi,New Delhi,JEEVAN JYOTI IVF CENTRE,"JEEVAN JYOTI CLINIC AND HOSPITAL , 118a/1 DILSHAD GARDEN",DELHI,DL/AC/2022/12958/L2/SHD/97,L2,2022,SHD,97,12958,True,,,3205
delhi,New Delhi,Birla Fertility & IVF,"Plot No. 13, First Floor, Shankar Vihar Road, Preet Vihar",DELHI,DL/AC/2022/13621/L1/ED/29,L1,2022,ED,29,13621,True,,,3206
delhi,New Delhi,GUPTA MEDICAL CENTRE,B5/7 PASCHIM VIHAR,DELHI,DL/AC/2023/14202/L1/WD/37,L1,2023,WD,37,14202,True,,,3207
delhi,New Delhi,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL PVT. LTD.),"Ground Floor, Plot No.270, Khasra no.8, Village Dhirpur, New Delhi-110009",DELHI,DL/AC/2024/15578/L1/ND/34,L1,2024,ND,34,15578,True,,,3208
delhi,New Delhi,KIDS CLINIC INDIA LIMITED CLOUDNINE HOSPITAL,"Khasra Bearing No. 26/4/2/2, Khata Khatoni No. 18/18 Min, Village Keshopur, Manohar Nagar Colony, Outer Ring Road, Vikaspuri, New Delhi - 110018",DELHI,DL/AC/2024/15981/L2/SWD/75,L2,2024,SWD,75,15981,True,,,3209
delhi,New Delhi,Nova IVF Fertility A Unit of Rhea Healthcare Pvt. Ltd.,"E-214 , Ground Floor, Near Kailash Colony Metro Station, East of Kailash, New Delhi - 110065",DELHI,DL/AC/2025/16324/L1/SED/47,L1,2025,SED,47,16324,True,,,3210
delhi,New Delhi,Nova IVF Fertility-A Unit of Rhea Healthcare Pvt. Ltd.,"Door No. 64, Block-C, 2nd Floor, Bharati Artist Colony, Preet Vihar",DELHI,DL/AC/2025/16629/L1/ED/43,L1,2025,ED,43,16629,True,,,3211
delhi,New Delhi,KIDS CLINIC INDIA LIMITED CLOUDNINE HOSPITAL,"Plot No. 17 and 18, Pocket B-10, Sector-13, Dwarka, New Delhi-110075",DELHI,DL/AC/2025/16981/L2/SWD/91,L2,2025,SWD,91,16981,True,,,3212
delhi,New Delhi,MACCURE HOSPITAL PRIVATE LIMITED,"PLOT NO.1, BLOCK-B, POCKET-10, SECTOR-13, DWARKA, OPP. ISKCON TEMPLE",DELHI,DL/AC/2025/16866/L2/SWD/92,L2,2025,SWD,92,16866,True,,,3213
delhi,New Delhi,Fertijoy IVF & Fertility (a unit of Libra Remedies Private Limited),"Bungalow No. 4, First Floor, Ring Road, Vinobapuri, Lajpat Nagar-2",DELHI,DL/AC/2025/16979,,2025,,16979,16979,True,level not encoded in reg no,,3214
delhi,New Delhi,Faithstep Fertility Clinic,"4C/2 Upper Ground Floor, New Rothak Road, Karol Bagh",DELHI,DL/AC/2025/17125/L2/CD/98,L2,2025,CD,98,17125,True,,,3215
delhi,New Delhi,Bachan IVF,"FRONT SIDE HALF PORTION OF UPPER GROUND FLOOR, 2A/8A MPL No. 63 RAMA ROAD,NAJAFGARH ROAD, NEW DELHI-110015",DELHI,DL/AC/2025/17167/L2/WD/96,L2,2025,WD,96,17167,True,,,3216
delhi,New Delhi,ZEMYA FERTILITY & IVF CLINICS PVT LTD,"C10, GREEN PARK EXTENSION, GREEN PARK, NEW DELHI",DELHI,DL/AC/2026/17519/L2/SD/102,L2,2026,SD,102,17519,True,,,3311
delhi,New Delhi,Kiran infertility center A unit of KIC frontier healthcare solutions pvt ltd,"A 15, 1st floor, Kailash colony",DELHI,DL/AC/2026/17517/L2/SD/103,L2,2026,SD,103,17517,True,,,3326
delhi,New Delhi,STAR IVF AND FERTILITY CENTRE PRIVATE LIMITED,"4B/15 GROUND FLOOR AND FIRST FLOOR TILAK NAGAR WEST DELHI,NEW DELHI-110018",DELHI,DL/AC/2025/17134/L2/WD/101,L2,2025,WD,101,17134,True,,,3434
delhi,New Delhi,METIS HEALTHCARE,"C - 3, RAJEEV NAGAR, MAIN KANJHAWLA ROAD, OPP SEC 22 ROHINI",DELHI,DL/AC/2024/15527/L1/NWD/48,L1,2024,NWD,48,15527,True,,,3436
delhi,New Delhi,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL LTD.),"Property Municipal No 1643, Mustil No. 24 and Khasra no. 17/2, measuring 2400 sq fts carpet area at First floor, Najafgarh, Firni Main Thana road, Najafgarh, New Delhi-110043",DELHI,DL/AC/2025/16316/L1/SWD/38,L1,2025,SWD,38,16316,True,,,3735
delhi,New Delhi,APOLLO FERTILITY CENTER PVT LTD,"C9/63, POCKET -6, SECTOR 8, ROHINI, DELHI",DELHI,DL/AC/2025/16426/L2/NWD/85,L2,2025,NWD,85,16426,True,,,3763
delhi,New Delhi,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL PVT. LTD.),"Ground Floor, Plot No. 53-A, KH No. 36/8/3 and9/1, Rattan park,Nangloi, Delhi-110041",DELHI,DL/AC/2024/16037/L1/WD/40,L1,2024,WD,40,16037,True,,,3767
delhi,New Delhi,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL LTD.),"Third floor, G-1/160, Block G-1, Khasra No 83/14, Uttam Nagar, Najafgarh Delhi-110059",DELHI,DL/AC/2025/16317/ L1/SWD/39,L1,2025,SWD,39,16317,True,,,3768
delhi,New Delhi,JOYCE IVF CENTRE,H-83 UPPER GROUND/ FIRST FLOOR KIRTI NAGAR NEW DELHI,DELHI,DL/AC/2022/11916/L2/WD/83,L2,2022,WD,83,11916,True,,,3817
